book_id,authors,publication_year,title,average_rating,ratings_count
1269,Richard   Preston,1994.0,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,4.1,72207
1270,"Haruki Murakami, Philip Gabriel",1999.0,スプートニクの恋人 [Supūtoniku no Koibito],3.82,62229
1271,Elizabeth Gilbert,2012.0,The Signature of All Things,3.81,61135
1272,Lynne Truss,2003.0,"Eats, Shoots and Leaves",3.86,79117
1273,Kim Harrison,2004.0,Dead Witch Walking,4.04,91390
1274,"Clement C. Moore, Jan Brett",1986.0,,4.36,81553
1275,Diana Gabaldon,2009.0,An Echo in the Bone,4.42,68854
1276,Cynthia Hand,2011.0,Unearthly,4.06,99942
1277,Lee Strobel,1988.0,The Case for Christ,4.1,67128
1278,Robert Jordan,2005.0,Knife of Dreams,4.12,71379
1279,Carl Hiaasen,2002.0,Hoot,3.81,75275
1280,"Virgil, Robert Fitzgerald",-17.0,Æneis,3.81,75051
1281,Junot Díaz,2012.0,This is How You Lose Her,3.75,66720
1282,"Haruki Murakami, Jay Rubin",2004.0,アフターダーク [Afutā dāku],3.68,64278
1283,Daniel Quinn,1992.0,Ishmael: An Adventure of the Mind and Spirit,3.97,63304
1284,Jenny Han,2010.0,It's Not Summer Without You,4.14,80367
1285,Katie McGarry,2012.0,Pushing the Limits,4.08,93818
1286,"Kennilworthy Whisp, J.K. Rowling",2001.0,Quidditch Through the Ages,3.85,90908
1287,"Harry Allard, James  Marshall",1977.0,Miss Nelson Is Missing!,4.26,77206
1288,"Richard Bachman, Stephen King",1979.0,The Long Walk,4.11,71775
1289,"Lemony Snicket, Brett Helquist",2001.0,The Ersatz Elevator,4.01,90071
1290,Lois Lowry,2004.0,Messenger ,3.9,79746
1291,J.R. Ward,2007.0,Lover Revealed,4.3,97830
1292,"Stephen King, Jerry N. Uelsmann",2005.0,'Salem's Lot The Illustrated Edition,4.25,72797
1293,"Trenton Lee Stewart, Carson Ellis",2007.0,The Mysterious Benedict Society,4.14,87335
1294,Christopher Hitchens,2007.0,God is Not Great: How Religion Poisons Everything,3.96,64347
1295,Abbi Glines,2013.0,"Never Too Far (Too Far, #2)",4.21,97616
1296,Michael Crichton,2004.0,State of Fear,3.69,65397
1297,Jennifer E. Smith,2012.0,The Statistical Probability of Love at First Sight,3.8,89356
1298,Jonathan Stroud,2004.0,The Golem's Eye,4.09,69058
1299,Tom Robbins,1980.0,Still Life with Woodpecker,4.04,56802
1300,Jenna Blum,2004.0,Those Who Save Us,4.12,68480
1301,John Grisham,2005.0,The Broker,3.77,65428
1302,Beth Revis,2011.0,Across the Universe,3.78,94176
1303,M. Scott Peck,1978.0,"The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth",4.03,61238
1304,Jim Butcher,2004.0,Blood Rites,4.33,79627
1305,"Gertrude Chandler Warner, L. Kate Deal",1942.0,The Boxcar Children,4.09,92916
1306,A.S.A. Harrison,2013.0,The Silent Wife,3.3,60323
1307,Caitlin Moran,2011.0,How to Be a Woman,3.73,70446
1308,Sarah J. Maas,2016.0,A Court of Mist and Fury,4.72,108384
1309,Keith Richards,2010.0,Life,3.84,60409
1310,Jhumpa Lahiri,2008.0,Unaccustomed Earth,4.11,60126
1311,Anita Shreve,1998.0,The Pilot's Wife,3.5,71777
1312,Don DeLillo,1985.0,White Noise,3.86,55678
1313,Stephen E. Ambrose,1992.0,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",4.42,66079
1314,Charles Darwin,1859.0,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,3.97,64162
1315,Craig Thompson,2003.0,Blankets,4.06,70454
1316,David Wroblewski,2008.0,The Story of Edgar Sawtelle,3.6,70382
1317,Christina Schwarz,2000.0,Drowning Ruth,3.73,67768
1318,Charles Bukowski,1971.0,Post Office,4.01,59295
1319,Cormac McCarthy,1992.0,All the Pretty Horses,3.97,68451
1320,"Arthur Conan Doyle, Kyle Freeman",1914.0,"Sherlock Holmes: The Complete Novels and Stories, Vol 2",4.46,66857
1321,"Eiichirō Oda, Andy Nakatani",1997.0,"One Piece, Volume 01",4.42,67047
1322,Peter S. Beagle,1968.0,The Last Unicorn,4.18,76277
1323,Angie Sage,2005.0,Magyk,3.8,86805
1324,Laurie Halse Anderson,2000.0,Fever 1793,3.89,81945
1325,Tana French,2008.0,The Likeness,4.05,72480
1326,Erik Larson,2015.0,Dead Wake: The Last Crossing of the Lusitania,4.07,61439
1327,Rudyard Kipling,1894.0,The Jungle Book,3.94,67107
1328,Terry Hayes,2013.0,I Am Pilgrim,4.23,49740
1329,"Allen Ginsberg, William Carlos Williams",1956.0,Howl and Other Poems ,4.14,71968
1330,Richard Carlson,1997.0,Don't Sweat the Small Stuff,3.95,63324
1331,"Adam Mansbach, Ricardo Cortés",2011.0,Go the Fuck to Sleep,4.26,71816
1332,Douglas Adams,1992.0,Mostly Harmless,3.96,72426
1333,Walter Isaacson,2003.0,Benjamin Franklin: An American Life,3.96,70335
1334,Téa Obreht,2011.0,The Tiger's Wife,3.37,66104
1335,Maria V. Snyder,2005.0,Poison Study,4.16,96417
1336,J.R. Ward,2007.0,Lover Unbound,4.33,97514
1337,Terry Pratchett,2004.0,Going Postal,4.36,75186
1338,"Anonymous, Joseph Smith Jr.",1830.0,The Book of Mormon,4.37,63530
1339,Stephen King,1980.0,The Mist,3.92,82062
1340,Jim Butcher,2005.0,Dead Beat,4.43,78123
1341,Pierce Brown,2015.0,Golden Son,4.46,57614
1342,Terry Pratchett,2002.0,Night Watch,4.47,71271
1343,Terry Pratchett,1986.0,The Light Fantastic,3.94,75196
1344,Malcolm Gladwell,2009.0,What the Dog Saw and Other Adventures,3.82,65277
1345,Karin Slaughter,2015.0,Pretty Girls,3.95,60737
1346,Joe Abercrombie,2008.0,Last Argument of Kings,4.26,65068
1347,Stephen King,2014.0,Revival,3.75,53662
1348,Dr. Seuss,1954.0,Horton Hears a Who!,4.16,80883
1349,Michael   Lewis,2006.0,The Blind Side: Evolution of a Game,4.16,37792
1350,Garth Nix,2001.0,Lirael,4.29,78903
1351,James Patterson,2006.0,School's Out Forever,4.16,90157
1352,"Yana Toboso, Tomo Kimura",2007.0,黒執事 I [Kuroshitsuji I],4.37,74378
1353,Marissa Meyer,2015.0,Winter,4.49,100464
1354,"Robert Louis Stevenson, Robert Mighall",1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,3.94,80299
1355,Emily Seife,2012.0,,4.4,67264
1356,Peter V. Brett,2008.0,The Painted Man,4.27,64416
1357,John Bunyan,1678.0,,3.98,67777
1358,Lee Child,2005.0,One Shot,4.2,63335
1359,Rick Riordan,2012.0,The Serpent's Shadow,4.28,82757
1360,Stephen King,2008.0,Duma Key,3.93,73807
1361,Kate Morton,2006.0,The Shifting Fog,3.93,69948
1362,Robert Jordan,2000.0,,3.92,71355
1363,Jim Butcher,2006.0,Proven Guilty,4.41,75133
1364,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",1864.0,Записки из подполья,4.17,65900
1365,Carson McCullers,1940.0,The Heart is a Lonely Hunter,3.97,67643
1366,Rick Yancey,2014.0,The Infinite Sea,3.94,78314
1367,T.H. White,1958.0,The Once and Future King,4.08,76911
1368,Terry Pratchett,1992.0,Small Gods,4.27,72588
1369,Christopher Paul Curtis,1999.0,"Bud, Not Buddy",3.89,73000
1370,Alison Bechdel,2006.0,,4.12,48305
1371,Dan Ariely,2007.0,Predictably Irrational: The Hidden Forces that Shape Our Decisions,4.1,61496
1372,أحمد مراد,2012.0,الفيل الأزرق,3.8,53187
1373,Lynne Reid Banks,1980.0,The Indian in the Cupboard,3.89,77046
1374,"Robert Jordan, Brandon Sanderson",2012.0,A Memory of Light,4.5,68410
1375,Jesse Andrews,2012.0,Me and Earl and the Dying Girl,3.58,82270
1376,Jeff Kinney,2010.0,The Ugly Truth,4.16,68701
1377,Janet Evanovich,2002.0,"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",4.34,63691
1378,Simon Winchester,1998.0,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words",3.84,71411
1379,"James Patterson, Andrew Gross",2002.0,2nd Chance,4.01,68834
1380,Art Spiegelman,1986.0,The Complete Maus,4.53,76785
1381,Jasper Fforde,2001.0,The Eyre Affair,3.92,85683
1382,"Faye Perozich, Anne Rice, John Bolton, Daerick Gröss",1989.0,Anne Rice's The Vampire Lestat: The Graphic Novel,4.17,61842
1383,"Louis Sachar, Adam McCauley",1978.0,,4.14,74121
1384,"Dalai Lama XIV, Howard C. Cutler",1998.0,The Art of Happiness: A Handbook for Living,4.14,61498
1385,David Mitchell,2014.0,The Bone Clocks,3.81,53151
1386,Anna Quindlen,1998.0,Black and Blue,3.86,67753
1387,"L.J. Smith, Kevin Williamson, Julie Plec",2010.0,,4.1,59715
1388,John Grisham,2004.0,The Last Juror,3.85,63114
1389,Chuck Palahniuk,2003.0,Diary,3.6,58428
1390,Janet Evanovich,2005.0,Eleven on Top,4.15,84363
1391,"Cornelia Funke, Anthea Bell",2005.0,Tintenblut,3.91,82291
1392,Chuck Klosterman,2003.0,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",3.75,56548
1393,Evelyn Waugh,1945.0,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,3.99,69087
1394,Jim Butcher,2007.0,White Night,4.41,73534
1395,Jessie Burton,2014.0,The Miniaturist,3.58,56344
1396,"Margaret Weis, Tracy Hickman",1984.0,Dragons of Autumn Twilight,4.03,76219
1397,Eoin Colfer,2006.0,The Lost Colony,4.01,103844
1398,Scott Westerfeld,2006.0,Extras,3.59,85873
1399,John Flanagan,2005.0,The Burning Bridge,4.28,74156
1400,Deborah Harkness,2014.0,The Book of Life,4.15,63027
1401,Julia Cameron,1992.0,The Artist's Way: A Spiritual Path to Higher Creativity,3.89,66049
1402,"Jon Scieszka, Lane Smith",1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,4.2,78487
1403,Joe Hill,2009.0,Horns,3.92,66287
1404,Robert K. Massie,2011.0,Catherine the Great: Portrait of a Woman,3.91,66591
1405,Margaret Atwood,2009.0,The Year of the Flood,4.05,68597
1406,Kristin Hannah,2009.0,Winter Garden,4.13,66577
1407,John Grisham,2003.0,The King of Torts,3.67,61835
1408,"Marcus Luttrell, Patrick Robinson",2006.0,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,4.34,46551
1409,Chetan Bhagat,2008.0,The 3 Mistakes of My Life,2.97,53331
1410,Agatha Christie,1926.0,The Murder of Roger Ackroyd,4.2,71354
1411,Richard Wright,1940.0,Native Son ,3.96,66194
1412,Brent Weeks,2008.0,Shadow's Edge,4.27,66390
1413,Veronica Rossi,2011.0,Under the Never Sky,4.01,74029
1414,Nicholas Sparks,2003.0,True Believer,3.8,62840
1415,Eric Ries,2011.0,The Lean Startup‎,4.04,86284
1416,Richelle Mead,2012.0,The Golden Lily,4.36,86929
1417,Lauren Weisberger,2008.0,Chasing Harry Winston,3.32,63342
1418,David Eddings,1983.0,Magician's Gambit,4.13,69616
1419,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin",2009.0,,4.43,57279
1420,William L. Shirer,1960.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,4.15,64391
1421,Nick Hornby,2005.0,A Long Way Down,3.41,59843
1422,"Jeff Smith, Steve Hamaker",1993.0,Out from Boneville,4.16,62330
1423,Stephen King,1995.0,Rose Madder,3.66,70921
1424,Lee Child,1998.0,"Die Trying (Jack Reacher, #2)",4.0,62128
1425,"Kami Garcia, Margaret Stohl, Paz Pruneda",2011.0,Beautiful Chaos,3.95,69709
1426,Jodi Picoult,1999.0,Keeping Faith,3.79,62405
1427,Joe Hill,2007.0,Heart-Shaped Box,3.82,65005
1428,Jeff Kinney,2010.0,Cabin Fever,4.21,63347
1429,Brent Weeks,2008.0,,4.29,64961
1430,Lauren Weisberger,2005.0,Everyone Worth Knowing,3.39,59932
1431,Brian Jacques,1986.0,Redwall,4.11,73918
1432,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",1848.0,Manifest der Kommunistischen Partei,3.51,56464
1433,Ruth Ware,2016.0,The Woman in Cabin 10,3.67,90541
1434,James Fenimore Cooper,1826.0,The Last of the Mohicans: A Narrative of 1757,3.69,67632
1435,William Styron,1979.0,Sophie's Choice,4.18,66923
1436,Sophie Kinsella,2004.0,Shopaholic and Sister,3.64,69007
1437,Julie Kagawa,2010.0,The Iron Daughter,4.13,93340
1438,Bruce H. Wilkinson,2000.0,The Prayer of Jabez:  Breaking Through to the Blessed Life,3.92,57468
1439,Karen Thompson Walker,2012.0,The Age of Miracles,3.64,61296
1440,Mitch Albom,2009.0,Have a Little Faith: A True Story,4.16,60002
1441,"Julia Child, Alex Prud'Homme",2006.0,My Life in France,4.16,63100
1442,Graeme Simsion,2014.0,The Rosie Effect,3.56,27308
1443,Amish Tripathi,2011.0,The Secret of the Nagas.,3.98,50158
1444,Charles Bukowski,1982.0,Ham on Rye,4.16,54140
1445,Wendelin Van Draanen,2001.0,Flipped,3.94,79264
1446,"Travis Bradberry, Jean Greaves, Patrick Lencioni",2003.0,Emotional Intelligence 2.0,3.81,53384
1447,Robert McCloskey,1941.0,Make Way for Ducklings,4.21,70704
1448,"Douglas Preston, Lincoln Child",1995.0,Relic,4.01,68011
1449,Bill Bryson,1995.0,Notes from a Small Island,3.91,66947
1450,Jim Butcher,2008.0,Small Favor,4.43,70029
1451,Robert Kirkman,2009.0,The Walking Dead Compendium Volume 1,4.43,57764
1452,Shannon Hale,2005.0,Princess Academy,4.01,82470
1453,"Nicola Yoon, David Yoon",2015.0,"Everything, Everything",4.11,132552
1454,George Bernard Shaw,1912.0,Pygmalion,3.9,70079
1455,Barbara Kingsolver,2012.0,Flight Behavior,3.75,57078
1456,Brandon Mull,2008.0,Grip of the Shadow Plague,4.26,65638
1457,Helen Fielding,1999.0,Bridget Jones: The Edge of Reason,3.53,73093
1458,Louis de Bernières,1994.0,Captain Corelli's Mandolin,3.95,57583
1459,Nicholas Sparks,2004.0,At First Sight,3.81,62219
1460,Bill Bryson,2000.0,Down Under,4.05,58688
1461,Arthur Conan Doyle,1894.0,The Memoirs of Sherlock Holmes,4.32,56918
1462,Adam Johnson,2012.0,The Orphan Master's Son,4.06,52765
1463,David Eddings,1984.0,Enchanters' End Game,4.17,69134
1464,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",2003.0,Persepolis,4.36,71353
1465,Chaim Potok,1967.0,The Chosen,4.03,70701
1466,"Irving Stone, שמואל שניצר",1958.0,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,4.09,61256
1467,"Carlos Ruiz Zafón, Lucia Graves",2008.0,El juego del ángel,3.86,46225
1468,Cecelia Ahern,2004.0,Where Rainbows End,3.95,55236
1469,"Peggy Parish, Fritz Siebel",1963.0,Amelia Bedelia,4.15,72329
1470,Jodi Ellen Malpas,2012.0,This Man,4.13,79461
1471,W. Bruce Cameron,2010.0,A Dog's Purpose ,4.35,65091
1472,Sabaa Tahir,2015.0,An Ember in the Ashes,4.32,45492
1473,J.R. Ward,2008.0,"Lover Enshrined, part one",4.12,87432
1474,Helene Wecker,2013.0,The Golem and the Jinni,4.1,59650
1475,"أحلام مستغانمي, Ahlam Mosteghanemi",2012.0,الأسود يليق بك,3.72,42958
1476,"Lemony Snicket, Brett Helquist",2003.0,The Slippery Slope,4.0,81362
1477,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",1853.0,Bleak House,4.0,67433
1478,Esphyr Slobodkina,1938.0,"Caps for sale: a tale of a peddler, some monkeys and their monkey business",4.12,72504
1479,Jim Butcher,2004.0,Furies of Calderon ,4.12,70269
1480,Tamora Pierce,1983.0,Alanna: The First Adventure,4.27,85699
1481,Audrey Niffenegger,2009.0,Her Fearful Symmetry,3.23,63737
1482,Anita Diamant,2014.0,The Boston Girl,3.79,51603
1483,J.R. Ward,2009.0,"Lover Enshrined, part two",4.38,84650
1484,Dan Simmons,1990.0,The Fall of Hyperion,4.18,63235
1485,James Ellroy,1987.0,The Black Dahlia,3.75,61412
1486,"Lewis Carroll, John Tenniel, Peter Glassman",1871.0,"Through the Looking-Glass, and What Alice Found There",4.06,63050
1487,Jung Chang,1991.0,Wild Swans: Three Daughters of China,4.23,60193
1488,P.D. Eastman,1961.0,"Go, Dog. Go!",4.08,66360
1489,"Laura Ingalls Wilder, Garth Williams",1937.0,,4.19,74666
1490,Stephen King,2015.0,Finders Keepers,4.03,36541
1491,"Guillermo del Toro, Chuck Hogan",2009.0,The Strain,3.77,58631
1492,"Emily Dickinson, Thomas H. Johnson",1890.0,The Complete Poems of Emily Dickinson,4.21,60278
1493,Fred Gipson,1956.0,Old Yeller,4.06,69815
1494,Steve Martin,2007.0,Born Standing Up: A Comic's Life,3.87,60869
1495,Frank Warren,2005.0,PostSecret: Extraordinary Confessions from Ordinary Lives,4.01,58841
1496,George R.R. Martin,2000.0,A Storm of Swords: Part 2 Blood and Gold,4.56,54977
1497,"Mary Norton, Beth Krush, Joe Krush",1952.0,The Borrowers Afield,4.02,74820
1498,Stephen King,1999.0,Hearts in Atlantis,3.8,65063
1499,Jodi Picoult,2016.0,,4.35,73745
1500,"Haruki Murakami, Alfred Birnbaum",1982.0,羊をめぐる冒険 [Hitsujiwomegurubōken],3.94,55262
1501,Philippa Gregory,2003.0,The Queen's Fool,3.83,69504
1502,Laini Taylor,2012.0,Days of Blood & Starlight,4.21,85746
1503,Tom Robbins,1984.0,Jitterbug Perfume,4.24,48277
1504,John Flanagan,2006.0,"The Battle for Skandia (Ranger's Apprentice, #4)",4.32,60959
1505,Alexandra Bracken,2012.0,The Darkest Minds,4.26,83886
1506,"Paulo Coelho, Margaret Jull Costa",2005.0,O Zahir,3.56,50921
1507,Norman Vincent Peale,1952.0,The Power of Positive Thinking,4.08,52704
1508,Ruth Ware,2015.0,"In a Dark, Dark Wood ",3.65,67344
1509,"Edith Wharton, Nina Bawden",1905.0,The House of Mirth,3.94,60611
1510,"Hiro Mashima, William Flanagan",2006.0,Fairy Tail 1,4.4,65477
1511,"Patrick Rothfuss, Nate  Taylor",2014.0,The Slow Regard of Silent Things,3.92,57716
1512,Solomon Northup,1853.0,Twelve Years a Slave,4.15,39758
1513,J.R. Ward,2010.0,"Lover Avenged, part one",4.41,82824
1514,Nathaniel Philbrick,1999.0,In the Heart of the Sea: The Tragedy of the Whaleship Essex,4.16,57259
1515,Ayaan Hirsi Ali,2006.0,Infidel,4.2,58432
1516,Nassim Nicholas Taleb,2007.0,The Black Swan: The Impact of the Highly Improbable,3.88,53586
1517,Justin Cronin,2012.0,The Twelve,3.98,56756
1518,"Aleksandr Solzhenitsyn, H.T. Willetts",1962.0,Один день Ивана Денисовича,3.94,61678
1519,Neal Stephenson,1995.0,The Diamond Age,4.19,61836
1520,Walter M. Miller Jr.,1959.0,A Canticle for Leibowitz,3.97,66721
1521,"Sophocles, J.E. Thomas",-441.0,Ἀντιγόνη,3.6,67608
1522,Colm Tóibín,2009.0,Brooklyn,3.63,55459
1523,Lauren DeStefano,2011.0,Wither,3.81,84776
1524,J.D. Vance,2016.0,Hillbilly Elegy. A Memoir of a Family and Culture in Crisis,3.99,80737
1525,Robert Jordan,2003.0,Crossroads of Twilight,3.82,61361
1526,Stephen Crane,1871.0,The Red Badge of Courage,3.21,68448
1527,Randall Munroe,2014.0,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,4.17,60236
1528,Steven Erikson,1999.0,Gardens of the Moon,3.85,57993
1529,Paulo Coelho,2006.0,A Bruxa de Portobello,3.51,51461
1530,Madeleine L'Engle,1978.0,A Swiftly Tilting Planet,4.13,75851
1531,Suzanne Collins,2003.0,Gregor the Overlander,3.99,66823
1532,Jodi Picoult,2011.0,Sing You Home,3.76,62494
1533,Anne Rice,1992.0,The Tale of the Body Thief,3.7,67267
1534,David Baldacci,2005.0,The Camel Club,4.02,58973
1535,James Patterson,2006.0,Saving The World and Other Extreme Sports,4.16,75436
1536,Terry Goodkind,1996.0,Blood of the Fold,3.98,60624
1537,Philippa Gregory,2006.0,The Boleyn Inheritance,3.84,62135
1538,Anne Tyler,2015.0,A Spool of Blue Thread,3.4,42339
1539,Colson Whitehead,2016.0,The Underground Railroad,4.04,72052
1540,Melissa de la Cruz,2007.0,Masquerade,3.91,76598
1541,Julie Kagawa,2011.0,The Iron Queen,4.24,82373
1542,Cora Carmack,2012.0,Losing It,3.77,84438
1543,John Grisham,2012.0,The Racketeer,3.79,48286
1544,J.M. Coetzee,1999.0,Disgrace,3.83,50422
1545,"A.A. Milne, Ernest H. Shepard",1928.0,The House at Pooh Corner,4.36,69102
1546,Brent Weeks,2010.0,The Black Prism,4.24,58906
1547,Sue Monk Kidd,2004.0,The Mermaid Chair,3.1,62760
1548,Arnold Lobel,1970.0,Frog and Toad Are Friends,4.18,70119
1549,"Lemony Snicket, Brett Helquist",2002.0,The Carnivorous Carnival,3.97,83981
1550,Ally Carter,2010.0,Heist Society,3.91,75834
1551,B.A. Paris,2016.0,Behind Closed Doors,3.93,57865
1552,Michael Shaara,1974.0,The Killer Angels,4.3,58372
1553,Laurell K. Hamilton,1995.0,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",4.16,73883
1554,Jonathan Stroud,2006.0,Ptolemy's Gate,4.24,63838
1555,H.G. Wells,1896.0,The Island of Dr. Moreau,3.72,60346
1556,Jennifer L. Armentrout,2012.0,Opal,4.34,92014
1557,Dave Eggers,2008.0,Zeitoun,4.08,55398
1558,Sharon M. Draper,2010.0,Out of My Mind,4.37,63756
1559,Lauren Kate,2012.0,Rapture,4.03,79360
1560,Amanda Hocking,2010.0,Switched,3.89,45319
1561,"Boris Pasternak, Max Hayward, Manya Harari, John Bayley",1957.0,Доктор Живаго,4.03,59973
1562,Colleen Hoover,2015.0,,4.25,72611
1563,Blake Crouch,2012.0,Pines,3.88,34789
1564,Michael Crichton,1994.0,Disclosure,3.76,57818
1565,P.D. James,2012.0,Death Comes to Pemberley,3.21,65906
1566,Edith Wharton,1911.0,Ethan Frome,3.35,72421
1567,"Jane Hamilton, Frank  Muller, C.J. Critt",1992.0,A Map of the World,3.78,61347
1568,Colleen Hoover,2016.0,It Ends with Us,4.44,80433
1569,"O. Henry, Lisbeth Zwerger",1905.0,The Gift of the Magi,4.07,66537
1570,Tom Wolfe,1968.0,The Electric Kool-Aid Acid Test,3.92,54848
1571,"William S. Burroughs, James Grauerholz, Barry  Miles",1959.0,The Naked Lunch,3.46,55473
1572,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",1991.0,The Sandman: Dream Country,4.28,67753
1573,John Grisham,2001.0,A Painted House,3.67,59974
1574,"Ursula K. Le Guin, Lech Jęczmyk",1969.0,The Left Hand of Darkness,4.05,61888
1575,"John Green, Maureen Johnson, Lauren Myracle",2008.0,Let It Snow: Three Holiday Romances,3.84,57632
1576,Stephen King,2010.0,"Full Dark, No Stars",4.03,60672
1577,Atul Gawande,2014.0,Being Mortal: Medicine and What Matters in the End,4.4,56510
1578,Dean Koontz,1987.0,Intensity,4.04,58062
1579,Chelsea Handler,2010.0,Chelsea Chelsea Bang Bang,3.81,55355
1580,"Henrik Ibsen, Michael   Meyer",1879.0,Et dukkehjem,3.69,69450
